movie_id,title,genres,year,avg_rating,rating_count,tags,tmdb_id,tmdb_title,overview,runtime,release_date,tmdb_vote_average,tmdb_vote_count,director,cast_top3,tmdb_genres,poster_path,popularity
170897,Sandy Wexler,['Comedy'],2017.0,2.0,1.0,,419700.0,Sandy Wexler,"When a hapless but dedicated talent manager signs his first client who actually has talent, his career finally starts to take off.",130.0,2017-04-14,5.5,586.0,Steven Brill,Adam Sandler|Jennifer Hudson|Kevin James,Comedy|Drama|Romance,/38SDqWOt4utiLOnWlas7BfrYQGS.jpg,1.5697
170907,Betting on Zero,['Documentary'],2016.0,4.0,1.0,,385805.0,Betting on Zero,Controversial hedge fund titan Bill Ackman is on a crusade to expose global nutritional giant Herbalife as the largest pyramid scheme in history while Herbalife execs claim Ackman is a market manipulator out to bankrupt them and make a killing off his billion dollar short.,104.0,2016-03-17,7.1,124.0,Ted Braun,Bill Ackman|Ted Braun,Documentary,/oNG4VITQkGd9iXHv0Ds7vmZdGYp.jpg,0.3614
170937,Win It All,['Comedy'],2017.0,3.0,1.0,,397442.0,Win It All,A gambling addict faces a conflict when entrusted with keeping a bunch of money that isn't his.,88.0,2017-03-11,5.7,273.0,Joe Swanberg,Jake Johnson|Aislinn Derbez|Joe Lo Truglio,Comedy,/aEc69JY0azD9PwYtwS2RFwoyFOT.jpg,0.7409
170939,Captain Underpants: The First Epic Movie,"['Action', 'Animation', 'Children', 'Comedy']",2017.0,3.5,1.0,,268531.0,Captain Underpants: The First Epic Movie,"Based on the bestselling book series, this outrageous comedy tells the story of George and Harold,  two overly imaginative pranksters who hypnotize their principal into thinking he’s an enthusiastic, yet dimwitted, superhero named Captain Underpants.",89.0,2017-06-01,6.284,1342.0,David Soren,Kevin Hart|Thomas Middleditch|Ed Helms,Family|Comedy|Animation|Science Fiction|Action,/vKSmaPct5OEeMoD8ue30RisHlKD.jpg,3.4922
170945,It Comes at Night,"['Horror', 'Mystery', 'Thriller']",2017.0,3.5,1.0,"['paranoia', 'suspenseful']",418078.0,It Comes at Night,"Secure within a desolate home as an unnatural threat terrorizes the world, a man has established a tenuous domestic order with his wife and son, but this will soon be put to test when a desperate young family arrives seeking refuge.",91.0,2017-06-09,5.866,2596.0,Trey Edward Shults,Joel Edgerton|Christopher Abbott|Carmen Ejogo,Drama|Horror|Mystery,/rNKJpFMlOZn5zkzBPZxEJrQn5Km.jpg,2.2071
170957,Cars 3,"['Adventure', 'Animation', 'Comedy']",2017.0,3.0,1.0,,260514.0,Cars 3,"Blindsided by a new generation of blazing-fast racers, the legendary Lightning McQueen is suddenly pushed out of the sport he loves. To get back in the game, he will need the help of an eager young race technician with her own plan to win, inspiration from the late Fabulous Hudson Hornet, and a few unexpected turns.",102.0,2017-06-15,6.854,6340.0,Brian Fee,Owen Wilson|Cristela Alonzo|Chris Cooper,Animation|Family|Drama,/zg5RDxvIIAKsucjuU2EZJIHEIvz.jpg,11.2683
170993,Mini's First Time,"['Comedy', 'Crime', 'Drama']",2006.0,4.0,1.0,,15314.0,Mini's First Time,"Desperate to be free from her drunken, unloving mother Diane, the beautiful, scheming young Mini seduces her stepfather Martin and soon convinces him to join her in a sadistic scheme to have Diane declared insane. But their conspiracy soon escalates to murder and when John Garson, a young detective starts investigating, Martin and Mini begin to turn on each other.",91.0,2006-07-14,5.5,131.0,Nick Guthe,Alec Baldwin|Nikki Reed|Jeff Goldblum,Comedy|Crime|Drama,/8LSbj1iwkxM7AZRTKxCxfdmE4Lt.jpg,1.3625
171011,Planet Earth II,['Documentary'],2016.0,4.2,5.0,,,,,,,,,,,,,
171023,The Hero,['Drama'],2017.0,4.0,1.0,,425751.0,The Hero,"Lee, a former Western film icon, is living a comfortable existence lending his golden voice to advertisements and smoking weed. After receiving a lifetime achievement award and unexpected news, Lee reexamines his past, while a chance meeting with a sardonic comic has him looking to the future.",97.0,2017-06-09,6.1,248.0,Brett Haley,Sam Elliott|Laura Prepon|Nick Offerman,Drama,/7on6mTMVrE893E0mSwO4ZRAAD8A.jpg,1.2253
171251,"Nobody Speak: Hulk Hogan, Gawker and Trials of a Free Press",['Documentary'],2017.0,4.0,1.0,,430830.0,Nobody Speak: Trials of the Free Press,The courtroom and publicity battles between the superstar wrestler and the notorious website explode in a sensational trial all about the limits of the First Amendment and the new no holds barred nature of celebrity life in an internet dominated society.,95.0,2017-01-24,6.0,87.0,Brian Knappenberger,Hulk Hogan|Donald Trump|Nick Denton,Documentary,/beWrI8ykYq95C0VSWrBoz4dec23.jpg,0.5525
171495,Cosmos,['(no genres listed)'],,4.5,2.0,,315868.0,Cosmos,Two young men seek the solitude of the country; their peace is disturbed when a set of random occurrences suggest to their susceptible minds a pattern with sinister meanings.,102.0,2015-12-03,6.5,91.0,Andrzej Żuławski,Jonathan Genet|Johan Libéreau|Sabine Azéma,Drama|Comedy|Fantasy,/wquuj8Xlum4rUXCahVWbYSHpdzN.jpg,0.7058
171631,Maria Bamford: Old Baby,['(no genres listed)'],,1.0,1.0,,455601.0,Maria Bamford: Old Baby,She's savagely upbeat. Lovably awkward. And full of surprises. A wildly funny trip through a one-of-a-kind comic mind.,64.0,2017-05-02,5.2,23.0,Jessica Yu,Maria Bamford,Comedy|Documentary,/zENxLrx6LtsmqHt8VF2Na5kn76b.jpg,0.1456
171695,Robin Williams: Live on Broadway,['Comedy'],2002.0,3.0,1.0,,20211.0,Robin Williams: Live on Broadway,"2002 HBO Stand-up Special starring Robin Williams. Recorded and broadcast live from New Your City's Broadway Theater at the culmination of his historic 2002 sold-out tour, this special finds the Oscar-winning actor/writer/comedian returning after 16 years to his stand-up roots to deliver what the Washington Post calls ""...in its madcap way, a seminal cultural event.""",99.0,2002-07-14,7.735,81.0,Marty Callner,Robin Williams,Comedy|TV Movie|Documentary,/omCkeQubfAtjJetFV2edOC3yhRB.jpg,0.7882
171701,The Death of Louis XIV,['Drama'],2016.0,3.5,1.0,,371859.0,The Death of Louis XIV,"August 1715. After going for a walk, Louis XIV feels a pain in his leg. The next days, the king keeps fulfilling his duties and obligations, but his sleep is troubled and he has a serious fever. He barely eats and weakens increasingly. This is the start of the slow agony of the greatest king of France, surrounded by his relatives and doctors.",115.0,2016-11-02,6.5,98.0,Albert Serra,Jean-Pierre Léaud|Patrick d'Assumçao|Marc Susini,Drama|History,/uEgmmAnz5qlW43XFeGbcjI1wrAz.jpg,0.3363
171749,Death Note: Desu nÃ´to (2006â2007),['(no genres listed)'],,5.0,1.0,,,,,,,,,,,,,
171751,Munna bhai M.B.B.S.,['Comedy'],2003.0,2.5,1.0,,19625.0,Munna Bhai M.B.B.S.,A gangster sets out to fulfill his father's dream of becoming a doctor.,156.0,2003-12-19,7.164,351.0,Rajkumar Hirani,Sanjay Dutt|Arshad Warsi|Boman Irani,Comedy|Drama,/nZNUTxGsSB4nLEC9Bpa2xfu81qV.jpg,1.3928
171759,The Beguiled,"['Drama', 'Thriller', 'Western']",2017.0,3.0,1.0,,399019.0,The Beguiled,"During the Civil War, at a Southern girls’ boarding school, young women take in an injured enemy soldier. As they provide refuge and tend to his wounds, the house is taken over with sexual tension and dangerous rivalries, and taboos are broken in an unexpected turn of events.",93.0,2017-06-23,5.926,2228.0,Sofia Coppola,Colin Farrell|Nicole Kidman|Kirsten Dunst,Drama,/x4R9jyiZhJzevASus5n6WyHQTdR.jpg,1.6683
171763,Baby Driver,"['Action', 'Crime', 'Thriller']",2017.0,4.333333333333333,9.0,,339403.0,Baby Driver,"After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail.",113.0,2017-06-28,7.442,16721.0,Edgar Wright,Ansel Elgort|Kevin Spacey|Lily James,Action|Crime,/tYzFuYXmT8LOYASlFCkaPiAFAl0.jpg,8.943
171765,Okja,"['Action', 'Adventure', 'Drama', 'Sci-Fi']",2017.0,3.75,2.0,,387426.0,Okja,"A young girl named Mija risks everything to prevent a powerful, multi-national company from kidnapping her best friend - a massive animal named Okja.",120.0,2017-06-28,7.338,4514.0,Bong Joon Ho,An Seo-hyun|Tilda Swinton|Paul Dano,Adventure|Drama|Science Fiction,/pHlRr2MfjK77VIIAO7p0R4jhsJI.jpg,4.1312
171811,Embassy,"['Comedy', 'Sci-Fi', 'War']",2013.0,4.0,1.0,,256608.0,Embassy,Young couple living in the old house suddenly discover an elevator which takes them directly to year 1939.,105.0,2013-10-18,5.3,27.0,Juliusz Machulski,Magdalena Grąziowska|Bartosz Porczyk|Robert Więckiewicz,Comedy|War|History,/p118qJ0cwJBAOybBnauNgpdgVOr.jpg,0.2224
171867,Rough Night,"['Comedy', 'Drama']",2017.0,3.25,2.0,,397422.0,Rough Night,"Five best friends from college reunite 10 years later for a wild bachelorette weekend in Miami. Their hard partying takes a hilariously dark turn when they accidentally kill a male stripper. Amidst the craziness of trying to cover it up, they're ultimately brought closer together when it matters most.",101.0,2017-06-15,5.686,2088.0,Lucia Aniello,Scarlett Johansson|Jillian Bell|Zoë Kravitz,Drama|Comedy,/ttC00xcQ5UIO04kU8y0h5OAIYYJ.jpg,5.7807
171891,Generation Iron 2,['(no genres listed)'],,3.5,1.0,,447818.0,Generation Iron 2,"From the director of Generation Iron, comes the anticipated sequel that will depict 5 of the top bodybuilding and fitness mega-stars on a quest of achieving the ultimate physique and taking it to the next extreme level. In the world of social media and internet, the rules have changed as to what makes an iconic bodybuilding mass-monster. Starring Kai Greene, Calum Von Moger, Rich Piana, among others, this film will explore an all new generation of bodybuilders and how this new world, and new people, carve their own path to physique perfection.",106.0,2017-05-12,6.8,54.0,Vlad Yudin,Arnold Schwarzenegger|Jay Cutler|Shawn Ray,Documentary,/cXZGSRFN2WyLa6a4KhGIoTrjvdL.jpg,1.458
171917,MystÃ¨re Ã  la Tour Eiffel,"['Drama', 'Mystery', 'Thriller']",2015.0,4.5,1.0,,,,,,,,,,,,,
172013,Stefan Zweig: Farewell to Europe,['Drama'],2016.0,3.0,1.0,,391663.0,Stefan Zweig: Farewell to Europe,"Before Dawn charts the years of exile in the life of famous Jewish Austrian writer Stefan Zweig, his inner struggle for the ""right attitude"" towards the events in war torn Europe and his search for a new home.",106.0,2016-06-02,6.6,78.0,Maria Schrader,Josef Hader|Barbara Sukowa|Aenne Schwarz,Drama|History,/6JE4oc4Lz5vl96KoQZEwbfO8Gwm.jpg,0.5249
172215,Saved by the Bell: Hawaiian Style,['Comedy'],1992.0,2.75,2.0,,37022.0,Saved By the Bell: Hawaiian Style,"Kelly's grandpa invites the whole gang to his little hotel ""The Hideaway"" in Hawaii for summer vacation. They expect a marvelous time at the beach - without Belding. Upon arriving, they quickly learn that not only is Belding there, but they also have to help Kelly's grandpa from losing his hotel. Meanwhile Zack meets (again) the love of his life, Jessie and Slater bet with Lisa that they won't fight, and Screech gets kidnapped by the Pupuku clan.",92.0,1992-11-27,6.2,60.0,Don Barnhart,Mark-Paul Gosselaar|Tiffani-Amber Thiessen|Mario López,Comedy,/jpUVeuVpeX2cNrA7GL0j2jxL9xC.jpg,0.7078
172229,Plain Clothes,"['Comedy', 'Mystery', 'Romance', 'Thriller']",1988.0,3.0,1.0,,55728.0,Plain Clothes,"To prove his brother's innocence, undercover officer Nick enrolls in high school again, dealing with crushes, bullies, humiliations, popularity swings, and quirky teachers and staff to find the real murderer.",98.0,1988-04-15,5.8,33.0,Martha Coolidge,Arliss Howard|Suzy Amis|George Wendt,Comedy|Thriller|Mystery|Crime|Romance|Action,/coCA0gZObtGySSVLOPb784650ep.jpg,0.7307
172233,The Prime Gig,"['Drama', 'Romance']",2000.0,2.5,1.0,,44015.0,The Prime Gig,"Pendelton ""Penny"" Wise is a smooth-talking con-artist who scams people with phoney travel comp vacations over the phone when, desperate for more fast cash, he's called to work for a shady, veteran con businessman Kelly Grant. The situation takes a turn for the worst when Penny begins a relationship with Grant's mistress, Caitlin.",98.0,2001-04-24,5.9,25.0,Gregory Mosher,Vince Vaughn|Julia Ormond|Ed Harris,Drama|Romance,/gJTeDkT6zYfUlSQFlSiBKfpibwA.jpg,0.9808
172253,The Night Before,['Comedy'],1988.0,3.0,1.0,,38966.0,The Night Before,A popular beauty surprisingly asks a nerd to take her to the prom. He wakes up hours later in a sleazy alley. She's missing but he remembers nothing about it.,85.0,1988-04-15,6.1,94.0,Thom Eberhardt,Keanu Reeves|Lori Loughlin|Theresa Saldana,Comedy|Romance,/o3GOrWh7ytlKsdOGI77WFauZORr.jpg,1.0879
172321,Late Night with Conan O'Brien: The Best of Triumph the Insult Comic Dog,['Comedy'],2004.0,2.0,1.0,,263029.0,Late Night with Conan O'Brien: The Best of Triumph the Insult Comic Dog,"A hilarious collection of some of the best Triumph the Insult Comic Dog segments from ""Late Night with Conan O'Brien.""",61.0,2004-08-10,6.5,14.0,,Robert Smigel|Conan O'Brien,Comedy,/tpktkKnhl9zeQd1gpiQxaBHw1BY.jpg,0.2322
172461,Get Me Roger Stone,['Documentary'],2017.0,3.0,1.0,,448448.0,Get Me Roger Stone,"From his days of testifying at the Watergate hearings to advising recent presidential candidate Donald Trump, Roger Stone has long offended people on both sides of the political fence as a force in conservative America. Outspoken author, pundit, ahead of his time election strategist, this is his story.",100.0,2017-04-23,7.055,145.0,Daniel DiMauro,Roger Stone|Donald Trump|Paul Manafort,Documentary,/n0FXjHHG4a0apw3X4zggpIC5fih.jpg,0.9552
172497,T2 3-D: Battle Across Time,['(no genres listed)'],1996.0,4.0,1.0,,,,,,,,,,,,,
172547,Despicable Me 3,"['Adventure', 'Animation', 'Children', 'Comedy']",2017.0,2.25,2.0,,324852.0,Despicable Me 3,Gru and his wife Lucy must stop former '80s child star Balthazar Bratt from achieving world domination.,90.0,2017-06-15,6.466,7593.0,Kyle Balda,Steve Carell|Kristen Wiig|Trey Parker,Action|Animation|Comedy|Family|Adventure,/6t3YWl7hrr88lCEFlGVqW5yV99R.jpg,6.0561
172577,Last Year's Snow Was Falling,"['Animation', 'Children', 'Comedy', 'Fantasy']",1983.0,5.0,1.0,,145760.0,Last Year's Snow Was Falling,Funny adventures of the clumsy fellow whom his wife dispatched to the forest to bring home a New Year tree...,20.0,1983-12-31,7.2,86.0,Aleksandr Tatarskiy,Stanislav Sadalskiy,Animation|Comedy|Family|Fantasy,/xEpK6mFiqpWl7zf5SeFBEd8A8ne.jpg,0.7093
172583,Investigation Held by Kolobki,['Animation'],1986.0,5.0,1.0,,213321.0,Investigation Held by Kolobki,Two crazy brothers-detectives from a weird provincial town are searching for a rare striped elephant stolen by a suspicious foreigner.,21.0,1986-04-05,6.9,40.0,Igor Kovalyov,Leonid Bronevoy|Aleksey Ptitsyn|Stanislav Fedosov,Animation|TV Movie,/capVKIin7nWwRMWVM2TUOUcTKXo.jpg,0.2419
172585,Karlson Returns,"['Adventure', 'Animation', 'Children']",1970.0,5.0,1.0,,72203.0,Karlson Returns,"The Kid didn't have to miss Carlson for long - one day he landed in his room again. This means that there will be new adventures and pranks! With Carlson's help, the harsh and bossy Freken Bock will be re-educated and become very kind. And then the friends will all put on a costume show with dancing and drink tea with buns.",19.0,1970-10-18,7.0,103.0,Boris Stepantsev,Vasiliy Livanov|Klara Rumyanova|Faina Ranevskaya,Adventure|Animation|Family,/ig4vsq3CPiJsQXKOIIx92SAkXEc.jpg,0.8388
172587,Vacations in Prostokvashino,['Animation'],1980.0,5.0,1.0,,77759.0,Vacations in Prostokvashino,The continuation of the adventures of Fyodor and his friends from the Prostokvashino village.,18.0,1980-06-06,7.5,100.0,Vladimir Popov,Mariya Vinogradova|Oleg Tabakov|Lev Durov,Animation,/1bBh1oQF2FznRkcudz7NcCiHSE9.jpg,1.3484
172589,Winter in Prostokvashino,['Animation'],1984.0,5.0,1.0,,77762.0,Winter in Prostokvashino,A third movie about Fyodor and his friends from the Prostokvashino village and their adventures - this time during the winter.,16.0,1984-06-06,7.6,97.0,Vladimir Popov,Mariya Vinogradova|Oleg Tabakov|Lev Durov,Animation,/npVjTdinip4kvViCjLpBIY44jXB.jpg,0.8103
172591,The Godfather Trilogy: 1972-1990,['(no genres listed)'],1992.0,4.75,2.0,,,,,,,,,,,,,
172637,Priklyucheniya Kapitana Vrungelya,"['Action', 'Adventure', 'Animation', 'Comedy']",1979.0,5.0,1.0,,,,,,,,,,,,,
172705,Tickling Giants,['Documentary'],2017.0,5.0,1.0,,390319.0,Tickling Giants,"The Arab Spring in Egypt: From a dictator to free elections, back to a dictatorship. One comedy show united the country and tested the limits of free press. This is the story of Bassem Youssef, a cardiologist turned comedian, the Jon Stewart of Egypt, and his show ""The Show"".",111.0,2017-03-15,7.6,37.0,Sara Taksler,Bassem Youssef|Jon Stewart|Shady Alfons,Documentary,/7NlURmIhGaRuRukWfDg8KNj3oup.jpg,0.2614
172793,Vovka in the Kingdom of Far Far Away,"['Adventure', 'Animation', 'Children', 'Fantasy']",1965.0,5.0,1.0,,160046.0,Vovka in the Kingdom of Far Far Away,A schoolboy gets into a fairy tale with the help of a librarian and DIY book. But life in the magical land is not as easy as it seems.,19.0,1965-01-01,7.2,73.0,Boris Stepantsev,Rina Zelyonaya|Klara Rumyanova|Mikhail Yanshin,Adventure|Animation|Family|Fantasy,/85j8tvZDQbew6D1qBrRcLj4FmO1.jpg,0.551
172825,Adventures of Mowgli: The Kidnapping,"['Adventure', 'Animation', 'Children']",1968.0,4.5,1.0,,195065.0,Adventures of Mowgli: The Kidnapping,"Episode 2. Mowgli — the adopted son of a wolf family. He grows quickly and learns from his mentors. The rumor that the wolf pack living human child, comes to banderlogs. The monkey tribe, decided to make Mowgli their leader. They steal Mowgli and transfer it into a towns ruins in the jungle.",20.0,1968-01-01,7.8,24.0,Roman Davydov,Stepan Bubnov|Lyudmila Kasatkina|Sergei Martinson,Adventure|Animation|Family,/aEdMT7bL6drgraiX6ewT4sy0tEL.jpg,0.3875
172875,A Detective Story,"['Animation', 'Sci-Fi']",2003.0,5.0,1.0,,24660.0,A Detective Story,"A private detective is hired to find the elusive computer hacker ""Trinity."" Part of the Animatrix collection of animated shorts in the Matrix universe.",10.0,2003-04-04,7.2,156.0,Shinichiro Watanabe,James Arnold Taylor|Carrie-Anne Moss|Terrence 'T.C.' Carson,Science Fiction|Animation|Crime,/8HoobMnhDvdWMaFDNYAOYqwA9Nw.jpg,0.8821
172881,Final Flight of the Osiris,"['Action', 'Animation', 'Sci-Fi']",2003.0,3.5,1.0,,24357.0,Final Flight of the Osiris,"Immediately before the events of The Matrix Reloaded, the crew of the hovercraft Osiris discovers a quarter of a million sentinels drilling through the surface of the earth towards the last human city of Zion. But can the Osiris survive long enough to warn Zion?",9.0,2003-03-21,6.891,184.0,Andrew R. Jones,Kevin Michael Richardson|Pamela Adlon|John DiMaggio,Science Fiction|Action|Animation,/mWCKgKcF47wxagChqUD2GTwfDaw.jpg,1.0011
172887,Kid's Story,"['Animation', 'Sci-Fi']",2003.0,3.0,1.0,,24914.0,Kid's Story,"A high school student is haunted by thoughts of ""The Matrix"" and a person named ""Neo"".",15.0,2003-06-03,7.1,183.0,Shinichiro Watanabe,Clayton Watson|Keanu Reeves|Carrie-Anne Moss,Science Fiction|Animation,/SteXNwc3hRV9o2BlyxV3yBXCV2.jpg,0.6429
172909,Cheburashka,['Animation'],1971.0,5.0,1.0,,34859.0,Cheburashka,"Second animation about Gena and Cheburashka. Cheburashka wishes Gena the Crocodile a happy birthday and gives him a toy helicopter as a gift. After meeting some pioneers, they decide to be pioneers themselves. They build a playground for the local children and collect scrap metal, after which they become pioneers.",19.0,1971-06-06,7.1,89.0,Roman Kachanov,Vasiliy Livanov|Klara Rumyanova|Tamara Dmitrieva,Animation|Family,/9EOpD2DSyzRmWFW7mDkJvZLILuf.jpg,1.2387
173145,War for the Planet of the Apes,"['Action', 'Adventure', 'Drama', 'Sci-Fi']",2017.0,2.875,4.0,,281338.0,War for the Planet of the Apes,"Caesar and his apes are forced into a deadly conflict with an army of humans led by a ruthless Colonel. After the apes suffer unimaginable losses, Caesar wrestles with his darker instincts and begins his own mythic quest to avenge his kind. As the journey finally brings them face to face, Caesar and the Colonel are pitted against each other in an epic battle that will determine the fate of both their species and the future of the planet.",140.0,2017-07-11,7.219,9659.0,Matt Reeves,Andy Serkis|Woody Harrelson|Karin Konoval,Drama|Science Fiction|War,/3vYhLLxrTtZLysXtIWktmd57Snv.jpg,7.2642
173197,The Square,['Drama'],2017.0,4.25,2.0,,401246.0,The Square,A prestigious Stockholm museum's chief art curator finds himself in times of both professional and personal crisis as he attempts to set up a controversial new exhibit.,151.0,2017-08-25,6.75,1721.0,Ruben Östlund,Claes Bang|Elisabeth Moss|Dominic West,Drama,/pefcv5VNspSK4Dt8doei5bJmmln.jpg,4.406
173205,The Meyerowitz Stories,['Comedy'],2017.0,4.0,1.0,,396398.0,The Meyerowitz Stories (New and Selected),An estranged family gathers together in New York for an event celebrating the artistic work of their father.,112.0,2017-10-13,6.463,1265.0,Noah Baumbach,Adam Sandler|Ben Stiller|Dustin Hoffman,Comedy|Drama,/c9teDTgwxgnb7wnZjZo4oNcF80R.jpg,1.6255
173209,War Machine,"['Comedy', 'Drama', 'War']",2017.0,4.0,1.0,,354287.0,War Machine,A rock star general bent on winning the “impossible” war in Afghanistan takes us inside the complex machinery of modern war. Inspired by the true story of General Stanley McChrystal.,122.0,2017-05-26,5.6,1226.0,David Michôd,Brad Pitt|Anthony Michael Hall|Emory Cohen,Comedy|Drama|War,/bU2Q2rCH5VFrJNKSyx6wSmQZFsX.jpg,3.7682
173235,Tokyo Idols,['Documentary'],2017.0,4.5,1.0,,433092.0,Tokyo Idols,"This exploration of Japan's fascination with girl bands and their music follows an aspiring pop singer and her fans, delving into the cultural obsession with young female sexuality and the growing disconnect between men and women in hypermodern societies.",88.0,2017-07-28,6.7,48.0,Kyoko Miyake,Rio Hiiragi|Yuzuha Oda|Masayoshi Sakai,Music|Documentary,/2U9zEqSO7ulORWjNRr3RbgoJgLb.jpg,0.4843
173253,Vir Das: Abroad Understanding,['Comedy'],2017.0,3.5,1.0,,454361.0,Vir Das: Abroad Understanding,"Comedian Vir Das tackles nationalism, globalism, good food and bad politics in two cleverly crosscut performances in New York and New Delhi.",65.0,2017-04-25,6.8,39.0,Marcus Raboy,Vir Das,Comedy,/c8cCiaK2U5etkJiAoKoMAN5EPOP.jpg,0.1287
173255,"Norm Macdonald: Hitler's Dog, Gossip & Trickery",['Comedy'],2017.0,2.5,1.0,,456193.0,"Norm Macdonald: Hitler's Dog, Gossip & Trickery","In this new stand-up special, Norm Macdonald delivers sly, deadpan observations from an older -- and perhaps even wiser -- point of view.",60.0,2017-05-09,6.8,87.0,Liz Plonka,Norm Macdonald,Comedy,/vRmKJiLQ6oGCpJyDqtxv8LSgCW0.jpg,0.2657
173291,Valerian and the City of a Thousand Planets,"['Action', 'Adventure', 'Sci-Fi']",2017.0,2.875,4.0,,339964.0,Valerian and the City of a Thousand Planets,"In the 28th century, Valerian and Laureline are special operatives charged with keeping order throughout the human territories. On assignment from the Minister of Defense, the two undertake a mission to Alpha, an ever-expanding metropolis where species from across the universe have converged over centuries to share knowledge, intelligence, and cultures. At the center of Alpha is a mysterious dark force which threatens the peaceful existence of the City of a Thousand Planets, and Valerian and Laureline must race to identify the menace and safeguard not just Alpha, but the future of the universe.",137.0,2017-07-19,6.633,7931.0,Luc Besson,Dane DeHaan|Cara Delevingne|Clive Owen,Adventure|Science Fiction|Action,/vlc95gl3PtrjxSEuM8RhTtSm2xU.jpg,6.5629
173307,The Gracefield Incident,"['Action', 'Horror', 'Sci-Fi']",2015.0,0.5,1.0,,,,,,,,,,,,,
173317,Shadow World,['Documentary'],2016.0,4.5,1.0,,390410.0,Shadow World,"A detailed investigation into the political and economic interests that, since the beginning of the 20th century, have pulled the strings of the arms trade, hidden in the shadows, feeding the shameful corruption of politicians and government officials and promoting a state of permanent war throughout the world, while they cynically asked for a lasting and universal peace.",94.0,2016-10-14,7.4,15.0,Johan Grimonprez,Andrew Feinstein|David Leigh|Helen Garlick,Documentary|History,/xPbgP2Ii8SJkxnTWl3QBn7pgEgR.jpg,0.942
173351,Wow! A Talking Fish!,"['Animation', 'Children', 'Comedy', 'Fantasy']",1983.0,5.0,1.0,,165095.0,Wow! A Talking Fish!,"A fisherman catches a talking fish and spares its life. After that, he meets a grotesque, evil monster in a state of constant change.",8.0,1983-03-31,8.0,40.0,Robert Sahakyants,Irina Kartashyova|Artyom Karapetyan|Leonid Belozorovich,Animation|Family|Fantasy,/tr28r8BddkRBTcLXAg2tcXhn3XA.jpg,0.519
173355,Travels of an Ant,['Animation'],1983.0,5.0,1.0,,,,,,,,,,,,,
173535,The Adventures of Sherlock Holmes and Doctor Watson: The Hunt for the Tiger,['(no genres listed)'],1980.0,4.5,1.0,,126854.0,The Adventures of Sherlock Holmes and Dr. Watson: Hunting the Tiger,"Dr. Watson executes Sherlock Holmes' will, who faced death after exposing Moriarty and his gang in the previous episode.",65.0,1980-09-10,7.672,58.0,Igor Maslennikov,Vasiliy Livanov|Vitali Solomin|Rina Zelyonaya,Mystery|TV Movie|Crime|Adventure,/iEduiYp2RCIUOhLEUjHp8XChKFb.jpg,0.7186
173619,Fugitives,"['Comedy', 'Crime']",1986.0,5.0,1.0,,30163.0,The Fugitives,"Coming out from jail, Lucas has decided to change his life and behave like a good citizen. But when he is taken hostage in a bank by a hare-brained robber, no cops can believe he is not part of the action.",85.0,1986-12-17,6.8,423.0,Francis Veber,Pierre Richard|Gérard Depardieu|Jean Carmet,Comedy,/dmrVlsTFOW6RRUpEANVpiOytHFK.jpg,0.8702
173751,Tiger Raid,['Thriller'],2016.0,2.0,1.0,,390587.0,Tiger Raid,"While on a covert mission, two cold blooded mercenaries form an unlikely bond as they race across the desert in the dead of night. When their violent and desperate world implodes, past atrocities come to the surface threatening to tear each of them apart.",92.0,2016-10-07,4.5,17.0,Simon Dixon,Brian Gleeson|Damien Molony|Sofia Boutella,Thriller,/V61ycPJYjdYadFVVK51xaWYvr8.jpg,0.4526
173873,Gulliver's Travels,"['Adventure', 'Children', 'Fantasy']",1996.0,2.0,1.0,,102922.0,Gulliver's Travels,"Gulliver begins a voyage by boat, but in the middle of the trip is caught in a storm and the ship sinks. Gulliver comes then to Lilliput, an island inhabited by tiny people. It will have many adventures, helping to establish peace with the neighboring country.",48.0,1996-02-04,6.6,7.0,Diane Eskenazi,Cam Clarke|Mona Marshall,Music|Animation|Family|Fantasy,/ssnJvUiotfxssJR5udGew6B6SRh.jpg,0.3142
173925,Seven Sisters,"['Sci-Fi', 'Thriller']",2017.0,4.25,2.0,,406990.0,What Happened to Monday,"In a world where families are limited to one child due to overpopulation, a set of identical septuplets must avoid being put to a long sleep by the government and dangerous infighting while investigating the disappearance of one of their own.",123.0,2017-08-18,7.147,6406.0,Tommy Wirkola,Noomi Rapace|Glenn Close|Willem Dafoe,Science Fiction|Thriller|Mystery|Action,/atOgZMJpMrTdpqvPiHVPfBhR61l.jpg,6.4163
173941,Atomic Blonde,['Thriller'],2017.0,3.0,1.0,,341013.0,Atomic Blonde,An undercover MI6 agent is sent to Berlin during the Cold War to investigate the murder of a fellow agent and recover a missing list of double agents.,115.0,2017-07-26,6.436,6586.0,David Leitch,Charlize Theron|James McAvoy|Eddie Marsan,Action|Thriller,/kV9R5h0Yct1kR8Hf8sJ1nX0Vz4x.jpg,4.925
173963,Empties,['Comedy'],2007.0,5.0,1.0,,6079.0,Empties,"Czech literature teacher Josef Tkaloun, who is past retirement age, realises one day that he no longer understands his pupils, and so he quits… dramatically. What he does not predict is that in doing this he will lose his sense of place in society.",103.0,2007-03-08,6.8,74.0,Jan Svěrák,Zdeněk Svěrák|Daniela Kolářová|Tatiana Dyková,Comedy,/2R5W3HyTg6mW33UPsisTqCRllir.jpg,0.6751
